Date,SPX,Gold,CPI,Bonds,XLRE,XLC,PICK,XAR,KBE,XLY,VPU,VNQ,XBI,VDE,VDC,IYR,IYH,ITA,XHB,XLU,SOXX,KIE,IYE,XLF,VHT,IXP,XME,IYK,IYM,XSD,IYC,IBB,VIS,XLK,ITB,IAT,IYF,XLI,XTN,IYW,IYJ,IDU,VGT,IYT,XLB,XLV,IYZ,VAW,IAK,VCR,VOX,XLP,VFH,SMH,XLE
26/10/2022,3830.600098,53.59,298.812,4.04,32.6450882,48.80872345,32.99517059,100.825592,43.49152756,141.869873,130.0470428,72.26717377,81.77545166,113.0505219,172.6671143,76.304039,52.97353745,100.6533127,56.44148254,59.71397781,106.6203613,37.44122314,43.93356705,31.5483551,231.4584808,51.57238007,47.89285278,60.2388649,114.0387115,154.445694,60.48591614,125.6971359,167.1377563,122.9078445,54.29086304,44.9224205,70.2899704,87.53116608,68.23860931,75.30888367,89.55516052,75.24597931,318.5721741,51.02119827,70.2086792,125.6115875,20.93536758,155.3945465,82.74331665,236.7402802,83.6989212,66.49352264,76.58306885,91.99830627,80.60419464
27/10/2022,3807.300049,53.36,298.812,3.96,32.66324997,46.49468231,32.41646194,102.3513107,43.54676819,141.3234253,131.1364899,72.37403107,80.7672348,113.4062576,172.7978363,76.4434433,52.65988541,102.3526993,56.65642929,60.19102478,104.7290039,37.90923691,44.12763596,31.80578041,229.9498749,49.77570343,47.76638412,60.38809967,113.618515,152.7404175,60.240242,123.9893951,168.7524567,121.508606,54.40853119,44.8044281,70.86375427,88.55587006,68.13115692,73.61756897,90.13910675,75.69385529,315.2746582,50.77246094,70.02890015,124.9519806,21.11366272,154.9657135,83.54664612,235.6378937,80.94294739,66.54929352,77.22480011,90.84858704,80.89524841
28/10/2022,3901.060059,52.99,298.812,4.02,33.43511581,47.67113876,31.60627556,104.9302673,44.67916489,141.4502716,134.5970917,73.96788788,83.61220551,113.9079361,176.6635132,78.14404297,53.52725601,105.0677643,57.62365341,61.84236145,108.8345566,39.35149765,44.31245804,32.5970993,233.7357788,50.62574387,47.17295837,61.63795853,114.1819305,158.6989594,60.68246078,128.7551727,172.6103668,126.7924194,55.85968781,45.73918533,72.5947113,90.61486816,68.96144104,76.62439728,92.27042389,77.52275848,327.9641113,51.39791489,70.72911072,127.0072632,21.73299408,156.1854706,86.69304657,236.1646881,83.06815338,68.00853729,79.21605682,94.31734467,81.17719269
31/10/2022,3871.97998,52.7,298.812,4.1,33.35338974,46.87386703,31.39259338,104.4873276,44.69757462,140.5427704,133.4252777,73.88775635,82.00505066,114.911293,175.505661,78.05110931,53.47498703,104.7064209,56.99837494,61.26438904,106.4638214,39.51386261,44.69135666,32.39688492,233.5243835,50.16208267,47.18268204,61.39855194,113.1506042,155.5362854,60.240242,127.6729355,172.0399017,125.1192245,55.18313217,45.66658401,72.18349457,90.3562851,68.84422302,75.55619049,91.60863495,76.9908905,324.0582275,51.31097031,70.09514618,126.9021225,21.61100197,155.0038147,86.97994995,234.7989044,81.97157288,67.6088562,78.7819519,92.57562256,81.85935211
01/11/2022,3856.100098,52.9,298.812,4.07,33.2989006,46.57246399,32.45207214,104.9696503,44.76202011,139.1181335,133.9196014,73.86103821,82.67386627,115.9785004,174.9454346,77.90242767,53.50596619,104.8333664,56.75411987,61.50292206,107.3214645,39.41835403,45.07024765,32.48269272,233.7069397,50.07514954,47.90258026,61.15604019,113.7808838,157.7670135,59.89629364,128.8246613,172.3009796,124.0722427,55.00663757,45.77548981,72.52776337,90.27009583,69.21539307,74.70556641,91.64756012,77.17751312,321.5556335,51.55970383,70.2749176,126.9785919,21.62977028,155.4612427,86.93213654,232.5063324,81.28257751,67.39509583,79.11224365,93.21653748,82.65065765
02/11/2022,3759.689941,53.04,298.812,4.1,32.42715073,45.25988388,31.3836937,102.76474,43.74010086,133.8586426,132.5554962,71.83085632,81.03675842,113.4609985,172.0321808,75.81153107,52.55340195,103.3195724,54.57540512,60.90660858,103.9333344,38.83572006,44.05369568,32.07273483,229.7480927,48.96429825,44.98406982,60.43162537,110.3621826,154.3862305,57.73432541,126.6701279,168.6171112,119.7864609,52.90834427,44.5866394,71.58100891,88.68036652,67.1836853,71.85699463,89.30213165,76.3843689,309.6610718,50.06490707,68.44874573,124.8181305,21.22626495,150.7918854,85.99490356,223.5506439,78.84680939,66.22397614,78.02696228,90.54524994,80.6587677
03/11/2022,3719.889893,52.37,298.812,4.14,32.40899277,44.151474,31.32137299,102.6663132,43.29819107,133.0585022,133.0682068,71.73291016,80.4877243,115.6409988,171.5559235,75.75575256,52.32688141,104.0520477,53.65703201,61.1726532,102.5408936,38.47277069,44.93162537,31.74856567,228.7775879,48.11426163,44.85760117,60.26684189,110.7346115,152.1951447,57.46899033,127.1070023,169.9610901,116.2639008,51.93764877,43.99674225,70.86375427,89.60931396,66.77342987,69.94807434,88.56248474,76.80426025,300.8480835,50.18565369,68.96916199,124.2923737,20.62569809,151.79245,85.26810455,222.2141418,76.94480133,66.00089264,77.17759705,89.48357391,82.15040588
04/11/2022,3770.550049,53.83,298.812,4.17,32.86303329,44.4528923,34.07245636,103.9951553,44.32011414,134.1708832,133.8738403,72.71237183,79.81890106,116.9636078,173.7222443,76.80587006,52.56889343,104.6673508,54.76103973,61.5487709,107.2855911,38.97898865,45.3474884,32.33015442,229.7384491,49.14783096,48.10687637,60.90421295,115.8244324,159.0162201,57.83259201,127.4247284,172.3589783,118.3872223,53.00640106,45.03131866,72.20261383,91.04581451,68.14093018,70.89759827,90.08070374,77.11219025,304.7540894,51.04776001,71.36307526,125.0475922,20.74769211,157.338501,86.12879944,224.4676514,77.30383301,66.78165436,78.74420166,93.64218903,83.15090942
07/11/2022,3806.800049,53.98,298.812,4.22,32.8539505,45.2501564,33.99232483,106.1902161,44.64234543,133.2341309,131.5210266,72.71237183,78.98040009,119.2895737,175.3936157,76.85231781,53.10326004,106.1323242,55.49378967,60.37450409,109.6041412,39.14136124,46.08680344,32.65430832,231.9581146,49.81433487,48.55438614,61.50738525,116.5406418,161.3361664,57.72449875,128.1594086,174.4378204,120.3637543,53.33977127,45.32172012,72.88161469,92.02264404,69.29353333,72.13395691,91.34587097,75.8991394,309.2685242,51.7046051,71.92133331,126.3859177,20.81337547,158.5677795,86.73130035,223.579895,78.44893646,67.37649536,79.4991684,95.491539,84.57891846
08/11/2022,3828.110107,53.97,298.812,4.14,33.0537262,45.2987709,34.54431915,106.9777069,44.56869125,132.902359,132.4548187,72.93499756,79.71908569,119.2986679,175.832489,77.20545959,53.37818146,107.0015335,55.89435959,60.7965126,112.0172501,39.02674484,46.11452484,32.84498596,232.8132935,50.20072556,49.46884918,61.68769836,118.6319504,164.2014313,57.74415588,129.4204102,175.491745,121.5183716,53.28094101,45.64843369,73.19718933,92.82707977,68.97120667,72.85597992,92.28990173,76.57099152,312.144043,52.09822083,73.16085815,127.0168304,20.83214378,161.178833,86.86519623,223.4433136,78.64302826,67.57168579,79.7822876,97.55129242,84.66075897
09/11/2022,3748.570068,55.15,298.812,4.12,32.69050217,44.68622971,33.55606461,106.0917892,43.79534912,128.8430939,131.4202728,72.18702698,77.06377411,113.1964645,173.4701233,76.4434433,52.82059097,106.2690353,54.91736221,60.31946182,108.4367065,38.40591431,43.92432022,32.29200745,230.1132202,49.23476791,46.78381729,60.97571945,115.9294815,159.0162201,55.94579697,128.1296539,172.7554016,118.357872,53.02600861,44.66830444,71.88703156,91.53422546,67.30088806,71.13497925,90.55756378,75.8991394,303.831604,51.12986374,71.97809601,125.6498337,20.24096298,158.0341644,85.65062714,216.6338806,76.94480133,66.8374176,78.39503479,94.89955902,80.52232361
10/11/2022,3956.370117,56.1,298.812,3.82,35.1967659,47.38918686,35.26547623,111.3186188,46.02331924,138.2594452,137.5999298,77.4672699,82.97335052,115.8416748,177.9427643,82.0098877,54.27072525,109.9217224,60.59375,63.16342163,119.6576614,39.57117844,44.996315,33.92234039,236.8874969,51.98774338,49.35211563,62.0483551,122.4612503,174.651123,59.66044617,132.6273499,180.9546967,128.0840302,58.86003876,47.04601669,75.65496063,95.37448883,71.55969238,77.42556,95.52096558,79.34233093,329.5736694,54.16534424,75.9616394,128.8426819,21.21688271,166.6963043,87.79284668,232.9941101,81.46695709,68.4081955,82.49079132,104.5964661,82.31412506
11/11/2022,3992.929932,56.57,298.812,3.82,35.17861176,48.63371658,36.7790184,108.9660645,45.83919144,141.5771027,136.1626129,77.45837402,84.61044312,119.2348404,177.503891,81.81474304,53.72861099,106.190918,61.38512421,62.45701981,123.3197403,38.97898865,46.24391174,34.19883347,234.8407745,53.11790848,49.9941864,61.66283417,124.4952621,179.00354,61.21312714,133.292572,180.9740601,130.2758331,59.39933395,47.17307281,76.24787903,95.31703186,73.18115234,79.34436798,95.98810577,78.43720245,336.2962952,55.39451218,76.87945557,127.265358,21.47963142,168.9166412,86.86519623,238.8475037,83.77655029,68.33383942,83.00982666,108.0260925,84.70624542
14/11/2022,3957.25,56.87,298.812,3.88,34.24328613,48.43925095,36.89476013,106.9383163,45.06584167,139.3327942,134.5970917,75.57066345,83.92166138,118.8334885,176.140625,79.93758392,53.72280502,104.901741,59.616745,61.71391296,121.969696,38.54917526,46.09605026,33.71260071,234.5140991,52.89573669,50.44168854,61.42963791,124.5907669,177.248703,60.35816956,133.7194672,179.7267609,129.1603699,57.29123306,46.24739456,74.90901947,94.73284149,72.94672394,78.51354218,95.31659698,77.56008911,333.0870667,55.25444794,76.77536774,127.3800812,21.4420948,168.7737122,85.8897171,234.8769226,83.42720795,67.79476166,81.62255096,107.0035782,84.67896271
15/11/2022,3991.72998,56.95,298.812,3.8,34.67009354,49.15874863,37.1796608,108.4246674,45.33283234,141.2355804,136.0344238,76.38985443,83.70205688,120.2929153,177.9800873,80.8575592,53.76345825,106.6206436,60.86731339,62.39279938,125.5045853,38.82617569,46.66901016,33.78886414,234.6966705,53.89067459,50.86974716,61.5042572,124.0655365,183.5641174,61.4293251,134.1464233,181.3221283,130.7259827,58.85024261,46.71023941,75.17679596,95.38407135,73.98215485,79.94772339,96.16329193,78.28791809,337.8959045,55.62634277,76.66182709,127.2175903,21.46086311,168.6116943,86.28181458,238.3597107,84.81493378,68.36173248,81.83959961,110.3744965,85.57032013
16/11/2022,3958.790039,57,298.812,3.67,34.42490768,48.67261124,36.55643082,107.351738,44.61472321,139.0791016,137.1605072,75.69532776,81.34620667,117.848381,178.7924194,80.12342834,53.66472244,105.8686218,60.0368576,62.95242691,120.3229218,38.96944427,45.72639084,33.62678909,233.927948,53.74578094,49.82881165,61.87424469,122.7954712,175.3550568,60.58419418,133.2528687,179.7267609,128.935318,58.19329453,45.90254974,74.67948914,94.69452667,71.68668365,78.42453766,95.31659698,79.00640869,332.1351013,54.46961594,75.91434479,127.1602249,21.19811249,166.9249878,86.62609863,234.4672394,83.87360382,68.69634247,81.28281403,106.4017868,83.82398987
17/11/2022,3946.560059,56.54,298.812,3.77,34.11615753,48.30314255,36.13798904,107.1843948,43.99787903,137.3909912,134.8076477,75.17887115,80.39789581,117.9395981,178.6617126,79.48220825,53.59308624,106.464386,59.19663239,61.85153198,121.2653198,38.99809647,45.84652328,33.44563675,233.4763336,53.63952637,49.17700958,61.83383179,121.5063095,177.0008392,59.9061203,132.3295135,179.2336273,129.1016388,57.23239517,45.24912262,74.24916077,94.53173828,71.02246094,78.24649811,94.86891174,77.75603485,331.9486389,53.92868805,75.18575287,127.1028519,21.37640953,165.5051422,86.83650208,231.7941742,83.30104065,68.67774963,80.76377106,107.2041626,84.00589752
18/11/2022,3965.340088,56.32,298.812,3.82,34.5520401,48.1572876,36.06676102,107.8931351,44.34773254,137.5763702,137.6457214,76.13162231,80.86707306,116.981842,180.398468,80.4672699,54.21069717,107.2652283,59.5483551,63.16342163,121.5359955,39.37060165,45.49535751,33.72212219,236.224472,53.14688873,49.06026077,62.47119141,121.9933395,178.8647461,60.02405167,132.7861938,180.5002747,129.2484283,57.36966705,45.64843369,74.7751236,95.23085022,71.43270874,78.11789703,95.42364502,79.30500793,332.3215332,54.42615128,75.68722534,128.6419525,21.62038994,166.6010132,87.5920105,232.1843872,82.90318298,69.41203308,81.3299942,107.3998566,83.34191895
21/11/2022,3949.939941,55.96,298.812,3.83,34.79721451,47.75865173,35.86199188,107.9029846,44.55948639,135.5857697,138.4147644,76.53231812,79.72907257,115.2214279,182.0885162,80.90402222,54.22425461,107.8023758,59.18686676,63.4478302,119.5207138,39.48521423,44.82997131,33.82699966,236.1283875,52.75085068,49.52722168,63.23602676,122.6522446,174.5718384,59.56217194,132.0514984,180.9353638,127.858963,56.88922119,45.79363632,75.04290009,95.53728485,71.18852234,77.09915161,95.26793671,79.74356079,328.3665161,54.52274704,75.94271088,128.699295,21.47024345,167.0489044,87.97454834,229.0528107,82.18506622,70.07193756,81.58480835,105.5211411,82.21408844
22/11/2022,4003.580078,56.04,298.812,3.76,34.96975708,48.46842194,36.67218018,108.1982727,45.11187363,137.1177826,139.6140442,76.95082092,80.82712555,119.0889053,183.3023987,81.31292725,54.64632034,108.2125778,60.2908783,63.98908234,123.0816803,39.90546799,46.31783295,34.17023087,238.223114,53.32076263,51.12268829,63.72726822,125.7557983,179.4695282,60.19110489,133.0940247,182.2503204,130.3345642,58.24232483,46.35630417,75.76014709,96.27469635,71.16897583,78.54322815,96.41632843,80.39674377,334.2451477,54.72076416,77.66482544,129.8177643,21.83621597,170.8605957,88.74919891,232.1941681,83.38838196,70.58313751,82.44359589,108.5887375,84.7881012
23/11/2022,4027.26001,55.95,298.812,3.71,35.02423096,49.08095551,37.04611206,108.158905,45.11187363,139.0986176,141.0696716,77.01315308,80.85708618,117.6385956,183.7692871,81.42443848,54.88445663,108.4274292,60.59375,64.70467377,124.5686874,40.01053238,45.78184128,34.31323624,239.260849,53.92931366,51.29779434,63.8889389,125.9849701,181.7696533,60.92814255,132.5975952,182.9465179,131.4891815,58.87965393,46.47428131,76.07574463,96.63863373,71.82342529,79.45317078,96.883461,81.21788788,337.8174438,55.02986526,77.96760559,130.3339691,21.93943405,171.5657806,89.01696777,235.0330505,84.52378845,70.82479858,82.72669983,109.5329819,83.86945343
25/11/2022,4026.120117,56.32,298.812,3.68,35.23308182,48.80872345,36.87694931,108.759346,45.44330978,139.1766968,141.9943237,77.50289917,80.91697693,117.4470444,184.1614685,81.96341705,55.17681503,109.023201,60.6425972,65.08079529,122.9088516,40.32573318,45.71714783,34.42765427,240.6733856,53.58156967,51.03512955,64.06304932,125.6602859,179.6876068,60.87900543,132.8656311,183.6329956,130.7259827,58.86003876,46.75561523,76.44870758,97.01211548,72.360672,78.83005524,97.32141113,81.63777924,335.6976318,55.16993713,77.93921661,131.1082764,21.98635483,171.4800262,89.64817047,235.2769165,84.09680176,70.87126923,83.09476471,108.2462692,83.56022644
28/11/2022,3963.939941,56.15,298.812,3.69,34.24328613,48.03089142,36.14689255,106.0819473,44.43979645,138.3179779,140.3922119,75.42819977,79.50946808,114.1268616,183.4611206,79.70524597,54.77991867,107.2359314,59.35294724,64.41107941,119.8370285,39.79085159,44.41410828,33.83653641,238.6363068,53.06960678,49.42021179,63.77390289,122.7190781,175.0377808,60.32868195,131.9422607,180.1425018,127.9274597,57.91875076,45.69380951,75.07160187,95.24997711,70.65127563,77.11893463,95.55988312,80.89128876,328.6020508,54.03977203,76.19818878,130.123642,21.66730881,167.4586487,88.43360138,233.335556,82.71879578,70.60173035,81.58480835,105.6923752,81.2681427
29/11/2022,3957.629883,56.35,298.812,3.75,34.81537628,48.05033875,37.20636368,106.1213303,44.78043365,137.878891,139.3668518,76.67480469,79.83887482,115.6592484,182.835556,81.03414154,54.62695313,107.4312668,59.75352478,63.93404388,119.3739777,40.0200882,44.95935822,34.03675842,238.0693665,53.01165771,50.56816864,63.57493591,123.4257431,174.2248383,60.240242,131.3266907,181.0997314,126.6750183,58.37959671,46.17479706,75.46368408,95.83416748,71.44247437,76.38700867,95.70587158,80.36875153,325.5597839,55.00571442,76.45367432,129.798645,21.66730881,168.2305145,88.90220642,232.5746002,82.70909119,70.33217621,82.15104675,105.4037247,82.49603271
30/11/2022,4080.110107,56.38,298.812,3.68,35.63264465,50.08240891,38.54184341,108.5920105,45.59061432,142.6309814,142.8183136,78.42893982,83.47245789,116.4163284,186.3650665,82.86483002,56.08096695,109.3064194,60.84776688,65.53033447,126.5350571,40.71733093,45.3474884,34.61834335,244.4016113,55.02083969,52.46520233,64.75637817,126.2905731,184.2779694,62.16635132,135.5563202,184.4741669,133.035202,59.69348145,47.0187912,76.86948395,97.41432953,72.91743469,80.53127289,97.93453979,82.33759308,341.4682617,56.37011337,78.29878235,132.8959198,22.30540657,172.2709503,90.2410965,240.4571991,86.18321228,71.74497986,83.61380768,111.4165878,82.9053421
01/12/2022,4076.570068,57.97,298.812,3.53,35.55999756,50.37410355,38.69320297,109.3302536,45.27759171,142.6114655,142.4246521,78.259758,82.94338226,115.7687149,185.3286438,82.76261139,56.29006195,109.3943329,61.60983276,65.47528839,125.6252441,40.50720978,45.07949066,34.41811371,245.2567902,55.38790512,52.05659866,64.84342957,126.4719849,182.4339142,62.10739517,136.1818085,184.3968658,133.2210846,60.49750519,46.6104126,76.4104538,97.44306946,72.42903137,80.8279953,98.17783356,82.28161621,342.6753845,56.12379074,78.3934021,133.2782898,22.20218468,172.4520111,90.04026794,240.4669342,86.59077454,71.41964722,83.00982666,111.059433,82.63247681
02/12/2022,4071.699951,57.38,298.812,3.51,35.3874588,50.50049591,38.96029282,111.0626984,45.08425903,142.4260559,141.8020935,78.02824402,85.50886536,115.1849365,186.2343292,82.50241852,56.3752594,111.4452744,61.18972778,65.16337585,124.2067261,40.70777893,44.89466476,34.25603867,245.9486542,55.5424614,53.30183792,65.30358887,127.8470993,181.3135986,62.10739517,137.4427643,185.3927765,132.4481049,60.0954895,46.36537552,76.085289,97.99851227,72.47789764,80.24443817,98.49899292,82.0203476,340.7518005,55.90645599,79.25443268,133.6224518,22.14587784,174.5961151,90.17415619,239.9596558,86.68782806,71.74497986,82.70782471,109.5329819,82.1413269
05/12/2022,3998.840088,57.13,298.812,3.6,34.78813934,49.70322418,38.417202,109.3204193,42.96675491,138.3179779,140.8774109,76.60355377,82.73375702,111.4542847,183.9653625,81.02484131,55.80023575,110.3026123,59.78283691,64.79640198,122.6349411,39.86726379,43.56390762,33.40750504,243.0948029,54.88561249,51.04486084,64.50455475,125.3737946,178.6763763,60.56454086,134.5237274,182.1343079,130.2465057,59.016922,43.96951675,73.97182465,96.36089325,70.72943115,78.77070618,96.65963745,81.56311798,334.2647705,54.50824738,77.68373871,132.3414612,21.64853668,170.9654541,88.45272827,233.1014252,85.11573792,70.84339142,80.4145813,108.2266922,79.70372772
06/12/2022,3941.26001,57.03,298.812,3.51,34.52479553,48.27396011,38.25694656,106.8300476,42.52484894,136.1614685,141.7288361,75.88231659,80.44779968,108.4624863,182.7701721,80.26280975,55.28330231,108.2711792,58.96215057,65.20005798,120.0555191,40.00098801,42.29782867,33.11193848,240.7406464,53.88101196,51.17132187,64.09102631,124.4379578,174.4825897,59.57199097,132.2996979,179.8427887,127.4577866,58.21290588,43.34332275,73.38845062,95.22126007,70.08475494,76.95078278,95.20954132,81.79638672,327.0024109,53.87797165,76.99300385,131.3377228,21.32948875,169.6789856,88.69181824,229.2186737,82.728508,70.40653992,79.73510742,105.8538284,77.60267639
07/12/2022,3933.919922,57.3,298.812,3.42,34.59744263,48.03089142,38.23914337,106.3280334,42.52484894,135.3418274,141.197876,76.03367615,80.94691467,108.1614609,183.1809998,80.42079926,55.7983017,107.8902817,60.04662704,64.89731598,119.797905,39.59981918,42.24238205,32.97846985,242.5278778,53.54293442,51.02539825,64.4827652,124.2374344,174.7304993,59.22805023,133.1734314,179.5817108,126.8120193,59.69348145,43.4340744,72.97724915,95.09676361,68.8735199,76.41668701,95.20954132,81.43249512,325.5106201,53.36602402,76.82267761,132.417923,21.23564911,169.2215729,88.25189972,228.0089874,82.10743713,70.70397949,79.40479279,105.8293762,77.42076874
08/12/2022,3963.51001,57.56,298.812,3.48,34.85170746,47.93367004,38.73771286,106.7709885,42.62611771,136.6493683,142.0309601,76.56793213,81.43605042,107.5229568,183.9746857,81.03414154,56.27651215,108.4469833,60.42765045,65.31931305,123.2610397,39.69533539,41.97437668,33.00706863,244.9397125,53.69748306,51.18104553,64.73773193,124.9631882,179.4001007,59.75871277,134.9208679,180.6356354,128.8863678,59.90919113,43.58836365,73.20677948,95.66178131,68.93212891,77.66293335,95.90052795,81.89903259,331.183136,53.68237686,77.39041901,133.6128693,21.51716805,170.2602386,88.20407867,230.5747223,82.01039886,71.08505249,79.50862122,108.5251389,77.07513428
09/12/2022,3934.379883,57.75,298.812,3.57,34.77904892,48.06978607,38.4261055,105.7965012,42.44198227,136.0541534,141.3809509,76.42546844,79.3896637,105.1422806,182.5927734,80.93190765,55.58146286,107.6461105,59.96847153,64.97988892,122.1197052,39.41835403,41.08720779,32.92125702,241.5189514,53.86169052,49.89690399,64.19052124,123.4830475,177.4271851,59.4442482,132.0613861,179.0982666,128.093811,59.4581604,43.46130371,72.86248016,94.87650299,68.74654388,77.24752045,95.19005585,81.55378723,329.1712646,53.49884415,76.62397766,131.9017029,21.52654648,168.4115906,87.45812988,228.896759,82.175354,70.53666687,79.22548676,107.6542587,75.20146942
12/12/2022,3990.560059,57.44,298.812,3.61,35.0696373,48.44897842,38.28365326,107.686409,42.85628128,136.3956604,144.3197174,77.01315308,81.38614655,107.8604507,184.2641602,81.52664948,56.15647507,109.0817947,60.75007248,66.46607208,124.2817307,39.65713882,42.08528137,33.35983658,244.2766876,53.93896484,50.50006866,64.76260376,124.7149124,180.1139374,59.87664413,133.1039124,181.8829041,130.8923035,60.22294617,44.06026459,73.80924988,96.50454712,70.43639374,78.72125244,96.92237854,83.19607544,336.3944397,54.9864006,77.28633881,133.3069611,21.892519,169.7838135,88.16582489,229.9210663,82.8546524,71.28024292,80.22584534,109.5721207,77.17517853
13/12/2022,4019.649902,58.63,298.812,3.51,35.84149933,49.26568985,38.55296707,107.528923,42.35913086,136.3956604,144.7957764,78.43783569,82.67386627,109.8945236,183.9279938,83.04943085,56.42227554,108.9937057,61.83454514,66.66790771,126.4177322,39.57117844,42.89106369,33.44563675,245.4009399,54.80259323,50.90865707,64.58380127,126.1522217,183.8020782,59.95243073,135.1318817,182.8691711,132.438324,61.26733017,43.67083359,74.02844238,96.86846161,70.0358963,80.05600739,97.44728851,83.47222137,340.4083252,54.906147,78.35554504,133.7180328,22.03995514,171.9755402,87.98313904,230.3503418,84.10650635,71.1780014,80.39572144,111.3970184,78.63956451
14/12/2022,3995.320068,58.13,298.812,3.49,35.49643326,48.62398529,38.23344421,107.528923,41.65943146,135.3809052,144.6584473,77.90357971,82.94338226,109.2560272,183.9560089,82.48683167,56.52516556,109.2775421,61.5023613,66.58535004,124.5211029,39.40879822,42.67655182,33.02613831,245.8045044,54.61842728,50.47088242,64.57753754,124.8752518,181.1153107,59.63746262,135.8572388,182.5404205,131.3228149,61.09048843,42.8370018,73.02858734,96.68650055,70.19219208,79.46147156,97.04727173,83.42525482,337.8664551,55.0831337,77.51341248,133.9283447,21.51069832,170.0792236,87.53120422,229.1308594,83.23310852,71.13152313,79.33875275,109.4791641,78.15749359
15/12/2022,3895.75,57.34,298.812,3.44,35.08779526,46.72803116,37.18357468,105.0976105,40.89529419,133.1560669,142.75354,76.86177826,80.54762268,108.7033844,180.8538666,81.30536652,55.49034119,107.1830215,61.1310997,65.77802277,119.2529984,38.79751968,42.40610886,32.37781525,241.0201721,52.77681732,48.47655869,63.61935425,120.7850723,173.897644,58.21025467,133.3831329,177.8079834,126.41082,61.73892212,42.2322464,71.68260956,94.34976959,68.22882843,76.36981201,94.34474945,82.26995087,325.0680847,53.66962814,75.14790344,131.4715424,20.96253014,164.8551483,86.48309326,224.8174744,80.07785797,69.92323303,77.79576111,105.3107681,77.68452454
16/12/2022,3852.360107,57.63,298.812,3.48,34.05260468,46.7183075,36.98273087,107.3419037,40.56386185,130.6678162,140.3643188,74.87612915,80.81715393,107.2917709,179.8850098,79.2518692,54.7331543,107.6430359,60.18340683,64.65880585,118.3504715,38.60647964,41.80922699,32.12993622,237.8852692,52.65081024,48.61275482,63.34065628,120.5642471,172.2121887,57.33423996,132.1510468,176.8562927,124.7376022,60.84486008,41.91154099,71.06730652,93.94756317,67.29111481,75.57706451,93.53495026,80.92681885,320.8175964,53.10713196,74.82618713,129.5596313,20.75460434,164.1845551,86.01190948,220.825943,79.79579926,69.57932281,77.08274078,104.493721,76.72950745
19/12/2022,3817.659912,57.58,298.812,3.57,33.64942932,45.62472153,36.67233276,106.2413559,40.68468857,128.5699768,139.8661652,73.92336273,79.16007996,107.079567,179.6968842,78.31420135,54.46328735,107.0068359,59.17879868,64.40166473,116.8854752,38.45551682,41.76259232,32.04358292,236.7470703,51.9141655,47.76233673,63.31247711,119.1048279,168.8790894,56.38933182,129.7266083,175.6326294,123.0743103,59.66589355,41.9023819,70.89425659,93.45297241,66.01676178,74.36817169,92.73493195,80.46657562,316.1933289,52.40402222,73.85386658,129.0758667,20.55613327,162.2206268,85.64653778,217.2453003,78.1520462,69.53533173,76.8735733,103.2571869,76.72032166
20/12/2022,3821.620117,58.32,298.812,3.69,33.57596588,45.9366188,37.11054611,106.7438278,40.88918686,127.0729294,139.9676361,73.7363739,80.6374588,108.7126007,179.7062836,78.098526,54.49435043,107.8877182,58.85536575,64.42017365,116.1725922,39.04210281,42.35014343,32.17790222,237.0364685,52.05955124,49.01641083,63.27803421,120.2954025,168.3034058,56.0645256,131.236908,175.9336548,123.2607498,59.21395111,42.06731796,71.1057663,93.56843567,65.39081573,74.53661346,93.0471344,80.48535156,316.8918762,51.72271729,74.33953094,129.0470734,20.62229347,163.4660339,86.78117371,215.0930023,78.66753387,69.47914886,77.20632935,102.7524796,77.87815857
21/12/2022,3878.439941,58.44,298.812,3.68,33.91576385,46.54092407,37.97782516,108.6257095,41.63279724,129.0983734,141.9233246,74.36857605,82.43428802,110.8899918,181.5405121,78.90493011,55.25154495,109.6886139,59.95308304,65.31733704,118.7886581,39.73447418,43.20815277,32.67678833,240.0748901,52.77681732,50.27048111,63.81036758,121.4475632,172.3134766,56.94052887,132.8763733,179.109314,125.301857,60.3241539,42.7362175,72.38444519,95.32933807,66.33950806,75.78518677,94.55937958,81.58429718,321.9096985,52.59070587,74.98713684,130.7460785,20.92472649,165.2766571,88.32929993,218.5171051,79.7763443,70.171875,78.51828003,105.0484009,79.35761261
22/12/2022,3822.389893,57.89,298.812,3.67,33.75045395,46.14129639,37.19270325,106.7635422,41.37253189,125.7813721,140.9731598,74.05613708,82.67386627,108.1221237,180.8726349,78.58612061,55.14282227,107.7409058,59.43362808,64.91962433,113.9881973,39.35944366,42.10766602,32.38896561,239.8433838,52.36002731,49.38872147,63.73521805,120.3434067,166.8641357,55.76923752,132.9757538,176.6134644,122.1420746,60.04905319,42.82785034,71.66337585,94.11691284,65.2636795,73.69434357,93.31056976,80.98316956,313.9303894,52.1203537,74.26335144,130.5636749,20.84911728,163.5426941,87.45425415,213.3026581,79.11494446,70.01274872,77.74821472,100.6940689,77.52897644
